Id	rnase0	rnase1	rnase2	rnase3	rnase4	rnase5
Cyp4f13	1	3	30	17	26	16
Khsrp	14	146	1102	628	648	509
Ifna5	0	0	0	0	0	0
Vmn1r100	0	0	0	0	0	0
Cd300lb	0	0	0	0	0	0
Pa2g4	5	24	323	313	422	410
Ttc19	4	33	316	316	334	312
Trp53inp2	12	59	376	210	198	168
Clec2i	0	0	0	0	0	0
Acbd5	8	26	138	155	200	205
Sh2b3	1	9	16	4	5	4
Pole4	3	10	70	112	107	121
Cnot11	8	24	223	138	128	117
Msx3	0	0	0	1	0	1
Gm1322	0	0	0	0	0	0
Wdyhv1	3	4	54	42	65	44
Gm14484	0	0	0	0	0	0
Treml4	0	0	0	0	0	0
Znrf1	4	33	171	72	72	77
E330021D16Rik	0	0	0	0	0	0
Plod1	7	16	228	157	178	152
Pcif1	1	21	117	92	70	70
Pcdh17	7	66	504	343	360	375
2310002L09Rik	0	0	0	0	0	0
Naif1	0	2	19	10	18	20
Olfr480	0	0	0	0	0	0
Lrrc75a	0	0	14	8	10	7
Tex33	0	0	0	0	0	0
Olfr1318	0	0	0	0	0	0
Znrf2	2	16	35	33	22	12
Tmem151a	31	225	1131	459	346	280
Shf	1	7	34	34	40	42
Gm2030	0	0	0	0	0	0
Epb4.1l3	14	81	680	749	938	915
4930447C04Rik	0	1	4	2	5	4
Gm3500	0	0	0	0	0	0
Tspan4	1	4	30	33	31	22
Pigq	6	45	228	149	157	167
Gm6251	0	0	0	0	2	0
Dennd6a	4	12	61	66	70	64
Ccdc33	0	0	2	2	4	2
Mapre2	18	76	1051	1055	1383	1126
Gsdma2	0	0	1	0	0	2
Hax1	3	15	81	91	62	89
Matr3	50	206	1970	1695	1821	2099
Gm13272	0	0	0	0	0	0
Lppr5	3	28	236	199	185	212
Gm13242	0	0	0	0	0	0
F10	0	0	2	0	0	0
Pax2	0	0	2	0	1	0
Lox	0	1	4	4	4	5
Cacna1c	8	51	411	261	285	281
Galnt11	7	15	69	42	69	41
Tctn2	2	15	79	59	54	81
Klk1b9	0	0	0	0	0	0
Cox6c	23	98	1027	1236	1887	1831
Olfr1271	0	0	0	0	0	0
Prdm14	0	0	0	0	0	0
Fbxl16	54	396	2160	1146	1170	994
Plagl1	3	21	211	120	122	94
Ccdc91	5	6	92	72	91	110
Kif2a	17	26	375	464	609	602
Gjd3	0	2	13	2	3	2
Mthfsd	0	6	21	34	32	27
Ceacam12	0	0	0	0	0	0
Aga	3	4	45	60	35	48
Ociad1	28	181	1831	1648	2183	2087
Gm94	0	0	0	0	0	0
Fam175a	1	4	14	15	14	24
Eif3b	4	39	394	305	408	395
Cpe	282	1597	15450	12887	13773	12460
Zswim2	0	0	3	0	0	0
Lrrc10	0	0	1	0	0	0
Igfbp5	6	66	604	442	492	426
Zfp786	3	1	15	17	13	12
3632451O06Rik	13	62	574	458	552	551
Nphp1	8	5	23	26	32	51
Olfr1204	0	0	0	0	0	0
Fam50a	1	6	62	66	118	126
Gm6408	0	0	0	0	0	0
Etv2	0	0	0	0	0	0
Naalad2	0	0	14	7	11	15
Ankrd36	0	0	0	0	0	0
Actr1a	14	131	952	719	777	611
Irgm1	1	1	28	16	21	27
Rab11a	13	71	775	743	903	893
Rnf167	9	24	173	146	168	173
Kdelr3	0	3	5	4	4	4
Pira6	0	0	0	0	0	0
Pot1a	4	7	59	62	64	56
Gorab	1	1	29	36	43	38
Tmem106c	3	6	55	71	62	58
Dmrtc1a	0	3	24	19	22	13
Stil	0	0	5	0	5	0
Gypc	2	0	8	5	2	4
Ly6g6c	0	0	0	0	0	0
Cdv3	1	18	149	78	120	84
Zfp957	0	0	0	0	0	0
Gstt1	0	3	25	32	26	17
Nkx1-2	0	0	0	0	0	0
Limk1	6	9	88	70	58	48
Gsc	0	0	0	0	0	0
Tstd3	2	7	53	72	88	87
Olfr1412	0	0	0	0	0	0
Lrrc73	5	44	258	137	141	105
Foxo6	2	41	196	74	64	65
Bend3	0	2	23	15	6	10
Zfp276	0	3	17	14	14	14
Sp6	1	0	2	1	1	1
Ap2a1	27	283	2400	1517	1592	1407
Ppp2r5c	27	50	246	207	329	268
Vmn2r16	0	0	0	0	0	0
Serpinb9	0	6	39	38	43	39
Helz2	0	1	1	2	1	1
Lrrc7	7	46	336	223	285	280
Vmn2r69	0	0	0	0	0	0
6030468B19Rik	0	0	0	0	1	0
Prkar2a	2	16	111	117	133	108
Ndst3	2	5	41	28	45	36
Slc25a54	0	0	0	0	0	0
Hnrnpa2b1	24	128	1446	1800	2668	2514
Magea2	0	0	0	0	0	0
Tmem40	0	0	0	1	0	0
Kcne1	0	0	0	0	0	0
Olfr1095	0	0	0	0	0	0
Kif22	0	1	6	5	11	6
Adap1	4	52	259	187	228	185
Pias4	2	6	104	76	73	73
Fam32a	2	6	39	73	98	101
Sema3d	3	7	85	61	85	83
Zfp943	1	6	42	29	74	52
Tmem59l	35	412	3522	2113	2087	1753
Plscr2	0	0	9	8	10	6
Spata22	0	0	0	0	0	0
Pkn3	0	0	1	0	0	1
Gpr21	0	2	3	3	1	3
Lcorl	1	7	68	57	78	72
Gabra2	48	226	2112	1781	2211	2296
9130011E15Rik	3	12	94	67	89	88
Rsl1	0	2	6	5	6	5
Adar	10	38	410	354	402	340
Tomm40l	9	22	78	47	48	51
Nosip	4	31	285	190	196	177
Gm4846	0	0	0	0	0	0
Irx5	1	0	3	3	2	0
Gpr33	0	0	0	0	0	0
Noxa1	0	0	0	0	0	0
Knstrn	0	0	2	3	3	1
Serhl	1	8	20	21	14	17
Oosp2	0	0	0	0	0	0
Plvap	2	2	18	14	19	14
Plin4	0	1	4	10	5	8
Stk25	11	91	458	369	458	374
Pex3	6	13	131	118	141	119
Hck	1	0	8	4	5	6
Galnt5	0	0	2	3	0	1
Phlda2	0	0	1	1	0	0
1700011E24Rik	0	0	1	0	0	0
Zmynd15	0	0	1	0	0	0
Prl2c5	0	0	0	0	0	0
Olfr733	0	0	0	0	0	0
Usp37	4	12	99	81	90	95
Vsig10	0	0	11	7	6	1
4933433C11Rik	0	0	0	0	0	0
Ppp1r1a	8	11	124	95	130	136
Tarm1	0	0	0	0	0	0
Olfr1	0	0	0	0	0	0
Defb18	0	0	0	0	0	0
Dennd2c	0	0	2	1	1	1
P4ha2	0	2	47	37	35	31
Rem1	0	0	1	1	1	1
Ifi35	0	0	15	12	10	11
Snrpa1	1	4	62	70	80	94
Hist1h2ag	0	0	0	0	0	0
Rai14	0	0	16	17	20	16
Adcy3	7	50	353	236	241	248
Zfp616	0	0	0	0	0	1
Gm7714	0	0	0	0	0	0
Gm14851	0	0	0	0	0	0
Cmpk1	8	28	278	361	599	534
Bbs12	1	2	26	23	24	25
Vmn1r101	0	0	0	0	0	0
Umod	0	0	0	0	0	0
Tmem5	2	8	58	67	76	80
9330182O14Rik	0	0	0	0	0	0
Foxp4	7	34	215	141	108	89
Tex19.2	0	0	0	0	0	0
B630005N14Rik	3	15	116	90	130	101
Ccar1	11	29	182	152	219	224
Abracl	1	4	27	74	142	102
Rnf44	7	46	300	162	187	142
Slc30a8	0	0	1	0	0	0
Lrp12	8	18	207	257	288	286
Rabep2	2	2	23	15	18	14
Gm4925	0	0	3	9	2	2
Mfhas1	3	18	59	25	32	29
Ociad2	13	64	579	488	615	559
Mrvi1	1	1	6	1	4	2
Pask	0	0	4	3	3	3
Gemin7	4	13	77	53	61	58
Tpbpa	0	0	0	0	0	0
Rad21	9	37	320	332	364	357
Pvr	0	5	47	32	36	27
Prex1	7	57	323	227	257	234
Tgfb1i1	3	6	27	20	23	14
Defa3	0	0	0	0	0	0
Rnf34	5	22	172	199	202	196
Fam149a	3	8	13	14	7	12
4933413G19Rik	0	0	5	3	2	2
Wnt3	0	1	15	12	6	9
Lysmd4	0	1	46	37	43	39
Rtca	6	20	176	157	181	104
Lipe	2	10	29	19	23	29
Klk15	0	0	0	0	0	0
AW551984	0	7	40	35	38	38
Gm5771	0	0	0	0	0	0
Glis3	1	9	25	14	13	5
Olfr702	0	0	0	0	0	0
Trpv2	0	12	69	47	51	57
Dnaja2	10	73	756	876	1339	1192
Igf2	16	88	885	577	553	499
Lsm6	1	3	39	60	67	69
Kmt2b	1	19	104	68	63	28
Rpl31-ps12	3	2	30	50	74	56
Evi2b	1	0	2	1	1	0
Hnrnpa0	12	188	1125	742	736	518
Dbnl	5	46	350	299	303	258
Anapc5	16	56	328	272	284	260
Dlk1	1	23	181	129	137	113
Sybu	10	55	508	401	493	365
Cyb5r4	5	9	74	62	96	82
Gatc	4	7	91	98	102	94
Cd209a	0	0	0	0	0	0
Btn2a2	0	1	1	1	1	1
Slc39a4	1	7	42	24	21	17
Rraga	6	78	797	626	743	666
Efna3	3	30	177	162	158	95
Gtf2a2	3	13	86	85	102	101
Hsd17b3	0	0	0	0	0	0
Eif1b	3	27	310	406	571	597
Fam193a	4	27	156	100	112	109
Picalm	23	68	793	727	991	897
Stx18	3	9	71	65	79	87
Bhmt	0	0	4	4	3	6
Itgal	0	1	2	3	2	1
Irgq	5	47	364	226	180	124
March4	0	5	18	7	10	10
Itga9	0	0	21	20	15	16
Crocc	2	8	19	15	6	14
Vdac1	24	154	1933	1902	2347	2377
Sipa1l2	3	20	145	86	124	97
Nhsl2	2	26	211	146	182	125
Ces1b	0	0	0	0	0	0
Gja8	0	0	0	0	1	0
Ccdc109b	1	0	6	5	11	14
Ppp1r32	0	0	11	9	4	4
Nup62-il4i1	0	0	0	0	0	0
Zfp318	6	24	137	95	106	85
Tmem198b	1	4	24	24	16	20
Ankrd13c	14	47	156	144	163	140
Gm5549	0	0	0	0	0	0
Hspd1	21	54	717	824	1003	1005
Bmper	1	3	39	34	51	39
Ppif	1	19	121	76	105	65
Srrm3	4	29	180	111	92	61
Ufl1	2	16	139	127	160	164
Olfr8	0	0	0	0	0	0
Nrsn2	7	68	538	400	467	411
Itgbl1	1	6	44	32	51	34
Gm10104	0	0	0	0	0	0
Sestd1	2	13	154	155	181	136
Oxa1l	5	28	224	179	174	157
Snhg11	1	3	29	13	8	5
Nr0b1	0	1	0	0	0	0
Samd8	10	44	400	242	308	273
Nup107	0	4	62	49	56	63
Glt8d1	2	12	99	81	92	104
Stat5b	2	5	35	26	39	25
Pcdhb13	5	5	51	50	36	36
Skint2	0	0	0	0	0	0
Prss3	0	0	0	0	0	0
Gm15816	0	0	0	1	0	0
Atg10	2	0	35	28	36	30
Stag1	5	6	67	66	100	87
Mlc1	17	110	1011	806	794	773
Rhox2d	0	0	0	0	0	0
Tshb	0	0	0	0	0	0
Klk9	0	0	1	2	0	0
Trub1	1	7	57	72	69	63
Kars	4	31	221	229	285	286
Nudt2	1	5	57	74	87	64
Babam1	3	22	144	155	160	153
Cabp5	0	0	0	0	0	0
Sema3a	3	2	28	44	31	34
Olfr183	0	0	0	0	0	0
Tanc1	14	90	744	564	614	653
Taf5	1	5	46	33	38	34
Kif1b	49	198	1456	1510	1864	1838
Gm5141	0	3	10	13	9	12
Acpt	0	0	0	0	0	0
Atp5c1	31	108	1333	1313	1766	1572
Mfsd7a	0	1	2	1	4	1
Mtmr2	4	18	187	169	223	234
Ubac1	3	16	143	93	120	107
Terf1	1	1	30	29	29	32
Olfr474	0	0	0	0	0	0
4930563D23Rik	0	0	0	0	0	0
Tiam2	2	9	80	89	105	95
Rap2a	5	14	192	128	189	145
Zc3h11a	2	22	128	131	156	136
Olfr1040	0	0	0	0	0	0
Dcun1d4	7	17	175	202	281	262
Spns3	0	0	1	0	1	0
Hoga1	0	0	2	0	2	0
Fbxo34	6	18	145	145	170	142
Ralbp1	3	16	98	93	145	149
Vmn2r96	0	0	0	0	0	0
Mdm2	2	6	94	107	112	102
Iws1	4	19	128	167	250	258
Zfp91	22	62	331	275	349	307
Cdh9	5	27	203	197	260	254
Kif13a	4	8	33	33	40	33
Olfr111	0	0	0	0	0	0
Stat4	1	0	1	0	0	2
Ppp1r13b	9	41	425	316	331	327
Proc	0	0	0	0	0	0
Pcgf6	0	6	27	18	30	21
Zic5	1	10	46	44	23	28
Klkb1	0	0	1	1	0	1
Tax1bp1	14	61	618	667	906	1011
Olfr1141	0	0	0	0	0	0
Mug1	0	0	0	0	0	0
Olfr176	0	0	0	0	0	0
Nipal4	1	5	25	15	26	14
Mrpl12	7	27	230	149	176	141
Tulp4	11	49	274	172	185	194
S1pr3	1	8	29	25	23	13
Svs4	0	0	0	0	0	0
AI429214	2	5	13	13	24	28
Nlrp1b	0	0	0	0	1	0
T2	0	0	1	8	0	5
Pklr	0	0	0	0	0	0
Crat	2	13	79	50	66	58
Uba6	5	21	201	194	216	234
Odf3	0	0	0	0	0	0
Inhba	1	0	31	17	26	14
Clip2	6	56	278	183	239	173
Mmp12	0	0	0	0	0	0
Nfkb2	0	0	11	10	9	8
Utf1	0	0	0	0	0	0
Tlx3	0	0	0	0	0	0
Olfr426	0	0	0	0	0	0
Mep1b	0	0	0	0	0	0
Fsd1	1	19	134	100	106	84
Vmn2r114	0	0	0	0	0	0
Atxn7l3	7	22	65	55	70	62
Ptpn9	6	12	77	62	85	86
Smim11	0	1	5	9	22	9
Zufsp	0	7	23	17	39	29
Sh2d7	0	0	0	0	0	0
Ift81	1	13	123	138	164	167
Entpd7	2	7	51	49	47	44
Trim12c	1	2	12	3	12	6
Olfr494	0	0	0	0	0	0
LOC100040786	0	0	0	0	0	0
Irg1	0	0	0	0	0	0
Cyp2d26	0	0	1	0	0	0
Vmn2r89	0	0	0	0	0	0
Cadps2	11	51	384	384	435	430
Kif5a	230	505	1284	902	1078	1066
Gpr55	0	1	1	1	1	0
Dctn5	7	23	224	233	380	349
Cst7	0	0	1	0	0	1
Wfdc6a	0	0	0	0	0	1
Gm13826	0	0	3	12	2	0
Asb6	1	18	160	72	84	67
Cyp24a1	0	0	0	0	0	0
Syndig1	1	10	102	63	72	55
Parp11	1	3	20	25	32	26
Hist1h2aa	0	0	14	31	2	1
Gsto1	0	9	107	145	213	173
Ptpn18	0	1	9	13	2	6
Adcyap1	0	8	38	42	22	30
Slc35f3	7	30	180	108	110	104
Ncoa2	10	60	360	277	371	352
Tbce	1	8	86	90	120	103
Slc16a9	0	0	12	11	11	10
Reck	2	2	16	15	29	14
Has2	0	0	1	1	2	1
4930480E11Rik	0	0	0	0	0	0
Mycs	0	0	0	0	0	0
Olfr745	0	0	0	0	0	0
Gtpbp10	1	1	27	33	43	40
Ubald2	4	29	257	88	79	56
Cspp1	1	1	10	31	33	35
Tigd2	0	0	27	32	52	47
Txn2	12	61	445	254	316	304
Rrp12	7	34	341	261	309	257
Fam98a	3	13	115	114	111	122
Triap1	1	0	16	21	30	37
Mcph1	3	9	57	61	73	68
Ier5	1	69	336	140	134	83
Tnfsf13b	0	1	3	2	3	3
Hjurp	0	8	66	32	42	45
Cpsf6	4	46	350	218	255	202
Trim43c	0	0	0	0	0	0
Ece2	2	10	81	56	60	69
Tfip11	4	10	127	107	106	104
Ccdc47	10	59	541	593	669	710
D2Wsu81e	2	11	85	61	52	36
Rftn1	1	4	58	41	61	44
Capns2	0	0	0	0	0	0
Acsm2	0	0	0	0	0	0
Ifng	0	0	0	0	0	0
Clp1	0	0	35	18	20	26
Olfr1415	0	0	0	0	0	0
Prdm8	8	100	719	455	406	333
Pgam2	2	8	63	52	55	34
Cops7a	8	53	544	418	433	433
Zfp771	6	68	251	97	86	63
Lmx1a	0	0	6	5	9	1
Slc6a1	57	365	3725	2096	1673	1829
Olfr1031	0	0	0	0	0	0
Eml6	2	16	45	41	43	49
Vmn2r120	0	0	0	0	0	0
Arhgap20	7	33	179	133	179	190
Arsi	0	1	4	0	4	1
Rnase1	0	1	1	3	3	6
Dcp1a	3	10	69	34	59	52
Itln1	0	0	0	0	0	0
Adamts3	1	21	152	117	140	131
Olfr382	0	0	0	0	0	0
Ahrr	0	0	0	3	2	0
Nipsnap3a	0	0	0	0	0	0
Gnb1	66	291	2246	1774	2212	1936
Dmrtc1c2	0	0	0	0	0	0
Dmkn	1	1	9	6	1	2
Gstt2	0	1	12	4	8	7
Ccdc125	0	0	0	0	1	3
Olfr1121	0	0	0	0	0	0
Gm16442	0	0	0	0	0	0
Ndufs6	6	34	290	303	408	378
Ino80e	3	9	155	104	88	69
Vmn2r65	0	0	0	0	0	0
Copb2	11	41	413	415	506	492
Il34	4	11	111	100	93	97
Pet2	0	0	0	0	0	0
Psat1	8	50	516	461	482	468
Jph2	0	0	0	0	1	0
Rdh5	0	6	60	40	30	31
Psme3	5	20	293	321	386	442
Hdhd3	0	2	39	30	25	20
Cthrc1	0	0	4	2	5	6
Vmn2r121	0	0	0	0	0	0
Ebpl	6	8	95	66	75	56
Cd79a	0	0	2	0	1	0
Elac1	1	8	56	51	79	69
Sbds	3	18	212	247	372	369
Grm3	18	72	576	429	547	515
Vmn1r51	0	0	0	0	0	0
Trove2	7	27	202	228	282	272
Tfap2e	0	0	0	0	0	0
Spint3	0	0	0	0	0	0
Daxx	2	13	80	50	64	38
Tspyl2	1	19	184	162	199	230
Ctnnb1	68	353	3587	2584	2905	2850
Tnk1	0	0	0	1	0	0
Prpf4b	7	21	238	261	429	384
Rxfp3	1	11	56	26	36	17
Tagap	0	1	5	3	4	3
Olfr519	0	0	0	0	0	0
4933402D24Rik	0	0	0	0	0	0
Sugct	1	1	5	2	2	4
Acvr1b	12	59	465	324	332	337
Ptov1	21	181	1588	904	978	792
N6amt1	1	16	91	73	67	66
Mis12	3	2	27	43	26	51
Fscn3	0	0	0	0	0	0
Dscaml1	4	61	452	310	320	302
E130012A19Rik	1	7	62	35	18	26
Adam6a	0	0	0	0	0	0
Olig2	5	40	313	153	159	110
Armcx4	8	23	95	98	125	118
Crisp2	0	0	0	0	0	0
Slc9b2	0	0	10	7	11	10
Gpr125	3	8	48	40	54	58
Fnip1	8	13	151	177	198	209
Trib3	0	1	1	1	1	2
Pcbp1	32	327	2129	1323	1331	1150
Svil	0	3	9	2	15	8
Uts2	0	0	0	0	0	0
Mier1	6	6	34	46	63	64
Epg5	7	30	184	148	176	216
Ropn1	0	0	0	0	0	2
N4bp2l2	9	12	106	121	127	131
Dnaaf2	0	17	112	54	47	41
Cd84	1	0	10	10	8	14
Pde11a	2	10	79	62	70	69
Nrg4	0	0	0	0	0	0
Lrrc27	2	1	11	4	11	7
Gm7325	0	0	0	0	0	0
Tacc1	10	43	307	295	325	322
Krt10	2	3	14	7	10	11
Pth2r	0	1	5	3	4	6
Lyve1	0	0	2	2	2	6
Hint2	2	17	145	85	104	88
Atrip	1	10	81	83	84	82
Thoc3	3	10	161	100	131	117
Sec14l3	0	0	6	4	7	4
Zfp438	0	1	22	18	15	19
Stk33	2	0	1	4	0	7
Hint3	4	20	109	103	138	104
Tmem114	1	10	38	32	22	23
Cbx7	0	3	33	21	39	23
Defb13	0	0	0	0	0	0
Tmem194	1	1	14	6	11	6
Pycr1	0	1	5	10	14	5
Polr2a	14	46	422	381	449	445
Olfr930	0	0	0	0	0	0
Ccdc37	0	0	3	4	2	6
Rprd1b	6	15	119	101	116	118
Gsta3	0	0	0	0	0	0
Cyp2w1	0	0	0	0	0	0
L3mbtl2	0	11	89	70	67	58
Rassf2	1	8	51	48	78	63
Strap	10	55	490	501	562	521
Ikbke	0	1	0	0	0	2
Adam28	0	0	0	0	0	0
Cyth1	5	10	93	104	130	109
2410127L17Rik	3	6	38	54	52	51
Crbn	7	30	313	301	386	332
L3mbtl1	0	2	14	5	10	7
Ngef	6	61	423	352	412	379
Chmp6	0	0	32	40	50	47
Serpinb6d	0	0	0	0	0	0
Brinp3	2	4	48	32	48	46
Gpr179	0	0	2	1	0	2
Sh3kbp1	0	6	83	70	105	102
Obp1a	0	0	0	0	0	0
Vmn2r100	0	0	0	0	0	0
Pira11	0	0	0	0	0	0
Bet1	4	3	44	57	88	96
Kdsr	3	11	138	151	185	158
Usp11	20	89	939	724	794	791
Sept4	6	50	426	422	507	455
Haus7	0	3	24	23	15	16
Iqcd	0	0	4	6	5	4
Nutf2	9	31	287	236	262	238
Gadd45b	0	2	26	30	26	16
Hbq1b	0	0	0	0	1	0
Nlrp4g	0	0	0	0	0	0
Hdac9	6	25	178	136	172	187
Slc45a2	0	0	0	0	0	0
Gucy1a2	8	45	372	234	268	282
Ccdc154	0	0	0	0	0	0
Actl6b	8	59	448	243	283	258
Atp6v0a1	62	248	2089	1739	2114	2157
Klk1b27	0	0	1	1	0	0
Cox10	0	16	73	55	49	50
Pfdn2	5	11	140	202	245	192
Cyp4f15	0	8	77	56	46	40
Gm13286	0	0	0	0	0	0
Synpo	15	100	803	460	540	424
Jund	14	224	1104	435	449	357
Ina	7	140	880	460	391	307
Gm20736	0	0	0	0	0	0
Tnni1	0	0	1	3	2	1
Tmem233	0	0	0	0	0	1
Ulk1	5	33	231	132	140	130
Cyp2f2	0	0	3	0	3	1
Cfap126	0	3	20	26	28	22
A630001G21Rik	0	0	0	0	0	0
Zfp354b	0	0	6	4	7	5
Galnt9	8	40	219	160	138	105
Gdf1	5	16	11	1	4	1
Rnh1	4	24	307	267	260	245
Mrps31	2	11	103	110	143	132
Syne3	0	1	8	8	1	4
Srcin1	11	111	716	399	365	262
S100a13	5	2	74	93	142	140
Afm	0	0	0	0	0	0
Klrb1	0	0	0	0	0	0
Haus2	6	8	93	95	125	127
Acad12	0	0	3	2	1	4
Tmem190	0	0	0	0	0	0
Spa17	0	0	10	12	8	20
Alppl2	0	0	0	0	0	0
Olfr1426	0	0	0	0	0	0
Zfp606	1	5	26	32	36	35
Lelp1	0	0	0	0	0	0
Ufd1l	5	12	182	234	365	345
Prkab1	1	4	43	41	41	32
Ap2m1	42	162	1663	1232	1404	1258
Sln	0	0	0	0	2	0
Supt16	7	30	233	260	328	346
Cts6	0	0	0	0	0	0
Nmnat3	0	0	1	0	2	1
Hhipl2	0	0	0	0	0	0
Snx2	15	36	279	301	463	511
Col4a2	4	29	156	143	130	133
Ttc32	0	0	2	10	10	9
Polr1d	5	10	136	109	145	110
Ace2	0	0	4	6	9	9
Vpreb3	0	0	0	0	0	1
Papd5	5	23	179	117	106	121
Guca2a	0	0	0	0	0	0
Gm933	0	0	0	0	0	0
Etv3	1	11	65	50	48	32
Pes1	6	19	223	160	222	173
Lrrc30	0	0	0	0	0	0
Wbscr27	0	1	21	8	7	5
Foxd2	0	0	3	2	1	0
Klk11	0	0	0	0	1	0
Il4ra	3	1	30	24	16	24
Csta1	0	0	0	0	0	0
BC089491	0	0	3	1	3	2
Skiv2l	5	47	306	212	222	207
Trim37	17	105	361	355	431	414
Zfp526	1	12	77	43	40	38
Tbpl2	0	0	0	0	0	0
Klf9	3	54	480	414	376	301
Fbxw11	12	46	448	397	428	390
Ccdc13	0	2	13	15	21	7
Amn	0	2	36	28	20	15
Mrgpra2a	0	0	0	0	0	0
Ppib	10	67	841	770	946	965
Rnf122	0	8	60	50	51	40
Map9	5	36	330	350	478	484
Pitpnm1	3	83	513	342	284	256
Atxn10	27	163	1794	1611	1996	1871
Katna1	2	2	15	12	21	19
Taar2	0	0	0	0	0	0
Stk10	0	3	13	14	15	12
Ctsh	2	4	48	27	43	54
Cdadc1	6	8	73	79	76	77
Olfr538	0	0	0	0	0	0
Serpinb9f	0	0	0	0	0	0
Olfr898	0	0	0	0	0	0
Prdx2	19	155	1526	1166	1339	1160
Nat10	1	4	59	58	76	66
Slc7a2	4	17	121	112	91	104
Sap30l	3	17	62	39	62	33
2510009E07Rik	4	14	159	103	119	101
Slit2	12	35	362	338	374	346
Gzmb	0	0	0	0	0	0
Olfr1253	0	0	0	0	0	0
Idua	3	7	94	46	52	45
Cwc27	1	2	35	29	48	59
Olfr301	0	0	0	0	0	0
Tubb1	0	0	0	3	0	1
Ermard	0	1	8	11	8	11
Ncs1	6	62	502	499	752	669
Ugt3a1	0	0	0	0	0	0
Tenm4	10	57	439	304	360	314
Lpar6	1	1	21	22	8	15
Tas2r103	0	0	0	0	0	0
Gle1	0	17	83	88	108	93
Ucn3	0	0	0	0	0	0
Olfr171	0	0	0	0	0	0
Dvl1	0	15	116	65	64	69
Prop1	0	0	0	0	0	0
Mcl1	4	54	317	203	198	198
Prmt1	7	35	342	331	399	368
Vsig1	0	0	0	0	0	0
Uevld	3	8	52	46	77	73
Por	5	57	530	354	373	353
Gm10142	0	0	0	0	0	0
Sirt1	1	6	55	49	43	59
Nt5m	4	31	114	79	84	86
Gins3	0	0	14	8	9	4
Dnajc13	7	7	122	115	155	136
Fam163b	6	33	255	145	125	109
Rsph1	1	3	11	8	28	18
Grwd1	0	7	71	47	56	34
Chka	4	25	215	182	191	169
1600002K03Rik	0	1	11	9	7	3
Ptger1	0	2	5	0	2	2
Hmgn5	0	3	14	41	77	74
Rnf185	1	17	146	111	104	102
Cercam	0	0	13	6	7	5
Clasp1	6	37	279	266	320	262
Narf	5	23	147	143	194	148
Aspa	3	11	89	103	106	116
Ulk4	0	3	18	14	13	16
Scp2	14	50	577	603	753	710
Olfr449	0	0	0	0	0	0
Sox1	4	35	240	91	65	46
Olfr850	0	0	0	0	0	0
Csrp3	0	0	0	0	0	0
Sstr4	9	51	368	206	177	161
Mapk3	21	51	463	334	382	357
Magea3	0	0	0	0	0	0
Vgf	25	331	3070	2000	1705	1518
Syvn1	10	63	627	353	253	273
Ptk6	0	0	0	0	0	0
Pfkfb3	1	13	102	74	101	84
Hsp90b1	69	231	2904	3213	3963	4379
Paxip1	5	21	127	65	68	76
Nnt	5	28	161	146	148	157
Car5a	0	0	0	0	1	0
Cbr4	0	3	56	55	74	92
Olfr1406	0	0	0	0	0	0
Olfr486	0	0	0	0	0	0
Emc9	0	16	113	93	97	106
Ssmem1	0	0	0	0	0	0
Phf5a	5	10	70	63	102	71
Prl4a1	0	0	0	0	0	0
Ddx5	65	403	3772	3570	4747	4495
Tnfrsf11b	0	0	0	0	3	2
Adgb	0	0	7	3	5	4
Zfp811	0	1	13	16	13	15
Fam13c	11	21	234	209	250	219
Ces2g	0	0	2	0	0	0
Arf4	8	72	713	580	664	564
Rplp0	45	94	719	425	488	401
Lpcat2b	0	0	0	0	0	0
Fbxl22	0	0	1	0	0	0
Calcrl	2	4	33	27	33	35
Vmn2r107	0	0	0	0	0	0
Usp29	6	8	123	98	152	157
Olfr152	0	0	0	0	0	0
Myl4	0	0	2	4	6	6
Pebp4	0	0	2	0	0	0
Ivd	7	28	245	196	192	189
Akap10	6	16	97	78	126	99
Rabgef1	2	16	92	93	112	94
Rpl39	9	22	170	245	425	357
Gstk1	2	5	49	58	72	40
Nabp2	1	11	94	100	134	122
Murc	0	0	0	0	0	0
Zfyve9	6	27	185	146	190	221
Pcdhb18	0	6	72	50	49	65
March9	3	13	69	41	17	12
Esp1	0	0	0	0	0	0
Agap3	16	125	797	526	495	446
Xpo6	9	27	220	157	196	188
Fbll1	4	52	317	174	226	194
Mrps7	5	15	140	134	151	132
Vim	9	26	195	259	117	91
Pla2g4c	0	0	0	0	0	1
Hpgds	0	0	5	3	13	11
Plaur	0	0	3	1	1	1
Upf3b	1	9	45	47	71	63
Hykk	2	2	11	15	25	7
3830403N18Rik	0	0	1	0	0	0
Olfr1218	0	0	0	0	0	0
Wdr31	0	1	12	12	10	14
Calca	0	0	8	6	3	3
Slc38a3	16	52	603	383	352	355
Lzts3	2	55	287	238	244	203
Casc5	0	0	1	2	6	2
Flot2	5	22	181	166	149	131
Fignl1	0	1	7	10	6	6
Ccdc171	0	1	5	5	4	11
Adamts12	0	0	5	4	0	2
Ptgs2	4	23	196	178	214	196
Aknad1	0	0	1	0	0	0
Lce1h	0	0	0	0	0	0
Irak1bp1	5	20	80	90	101	101
Prl6a1	0	0	0	0	0	0
Hoxd13	0	0	0	0	0	0
Tgfb3	0	3	12	12	14	9
Gm10229	0	0	0	0	0	0
